sourceId,time,responseTime,burstiness
2,0.040213163046990574,9.494885712972184e-05,1.1
2,0.08007355141063623,9.013191772420484e-05,1.1
2,0.12003691096500785,8.929129935109336e-05,1.1
2,0.1600080000000063,8.586937324311597e-05,1.1
1,0.16904000000000904,0.0001300748431362664,1.1
2,0.2000717629050111,8.236415037847511e-05,1.1
2,0.2400080000000308,8.182589494782094e-05,1.1
3,0.2662040000000296,0.00013248914195272639,1.1
2,0.2800600000000224,8.755008744854487e-05,1.1
2,0.32037869620214837,9.223053464586159e-05,1.1
1,0.3339825284097086,0.0001485762157833001,1.1
2,0.36014544531135123,9.985456018101489e-05,1.1
2,0.4001844058437597,0.00010033595080906305,1.1
2,0.44029140872258793,0.00010094586882267516,1.1
2,0.4800079999999447,0.00010597620581062998,1.1
1,0.48987971461673746,0.00015166899119979605,1.1
2,0.520007999999957,0.00010558873181276533,1.1
3,0.5310479999999679,0.00015225053484755032,1.1
2,0.560007999999997,0.00010344343750458283,1.1
2,0.6001802547144824,0.00010302865505152863,1.1
2,0.6402008119358058,0.00010246857648950333,1.1
1,0.6526560000000894,0.00014724113643835253,1.1
2,0.6800543040835109,0.00010212052770653403,1.1
2,0.720008000000157,0.0001011798898057934,1.1
2,0.760125418637157,0.00010797424054994802,1.1
3,0.7936971426317535,0.0001547730690808949,1.1
2,0.8000227512932724,0.00010736070487511893,1.1
1,0.8171534591146719,0.00015609701454026,1.1
2,0.840008000000277,0.00010786514261306559,1.1
2,0.880008000000317,0.00010755621557850487,1.1
2,0.9203720000003565,0.00010644031625404988,1.1
2,0.9601766802872036,0.00010826603953264572,1.1
1,0.9799936031079733,0.00015630607335849283,1.1
2,1.0001318065923743,0.00010814293587365194,1.1
2,1.0400557389901917,0.00010715635359873267,1.1
3,1.0606884554278975,0.00015401842947817204,1.1
2,1.0801158676176275,0.00010702157597391099,1.1
2,1.1201812606830452,0.00010554368981666661,1.1
1,1.1402480000005768,0.00015163657746479551,1.1
2,1.160008000000597,0.00010522664802342797,1.1
2,1.200048346832615,0.00010519071214982854,1.1
2,1.2400610332495945,0.00010480622552052746,1.1
2,1.280008000000717,0.00010329765862293691,1.1
1,1.3100680000007467,0.00014741915180224393,1.1
2,1.320008000000757,0.00010224792099799758,1.1
3,1.3260469721579187,0.0001491334541073748,1.1
2,1.360008000000797,0.00010184261347715894,1.1
