sourceId,time,responseTime,epsilon_T,burstiness
2,0.41696009387924304,0.002919292938872587,,20.0
2,0.800008000000237,0.003858127079191551,0.0021123768157176644,20.0
2,1.2029137512616863,0.003922220215294199,0.0014586991359696944,20.0
2,1.600008000001037,0.004117237566978336,0.001203210499299972,20.0
1,1.671323428964311,0.0037562373003159023,,20.0
2,2.004779360968931,0.0044548156475783815,0.00115107730897909,20.0
2,2.4000290697151203,0.0043051927098939685,0.0009988284748677079,20.0
2,2.8060385063786084,0.003947237403683726,0.0008442413074884327,20.0
3,3.083986942867771,0.007413562154565664,,20.0
2,3.2133479999959764,0.00374612857589652,0.0007385735422685006,20.0
1,3.3446376640003956,0.004044810235520431,0.0006492891042101941,20.0
2,3.600007999994155,0.003680352838134139,0.0006612984180585568,20.0
2,4.001258453326895,0.003472189068336647,0.0006197533318915465,20.0
2,4.400007999994956,0.003358535852059833,0.000594492515652056,20.0
2,4.8064583604605025,0.003928339718143216,0.0005448813707182156,20.0
1,5.014283402110105,0.0037070871183350687,0.0004740415130587819,20.0
2,5.200008000000197,0.003976838292525764,0.0005045683442555501,20.0
2,5.60697200000274,0.0038156392827322846,0.0004671440440185769,20.0
2,6.000083287487626,0.0037800470610276247,0.0004350659106980172,20.0
3,6.31871820914837,0.007395617110943986,4.037634814727069e-05,20.0
2,6.400149359347946,0.0037119367820586265,0.0004080754735662192,20.0
1,6.655720305032626,0.003819200977841912,0.0003357331643308061,20.0
2,6.803167496484688,0.0037676418996001396,0.00038350103809926437,20.0
2,7.2040240000132645,0.0037657878737388357,0.0003617334740615996,20.0
2,7.60000800001592,0.0036997290134192424,0.0003431090627435937,20.0
2,8.00000800001854,0.00366383139515093,0.00032697100187335933,20.0
1,8.294612897006013,0.003736758266706253,0.0002737735385479495,20.0
2,8.40000800002116,0.003602193209329969,0.00031373120125584915,20.0
2,8.80000800002378,0.003505795172421494,0.00030454909456291705,20.0
2,9.204450145199708,0.003522446307761234,0.000295096613847835,20.0
3,9.545082567890276,0.007300451740422299,0.00015793667367137656,20.0
2,9.600008000029021,0.0036381452144802597,0.00028348332049671815,20.0
1,9.935875607776747,0.003634835874659378,0.00026035897112820344,20.0
2,10.000008000031642,0.0036752550209762673,0.0002723021233913101,20.0
2,10.400008000034262,0.003700083519313483,0.0002617820991080195,20.0
2,10.800222324199105,0.0036451948226322605,0.00025252048006782973,20.0
2,11.200008000039503,0.003592730807173401,0.0002446014360868149,20.0
1,11.55478443107485,0.0036720502669915223,0.00023134517518769455,20.0
2,11.605116346342502,0.0035677564749270105,0.00023755798862659728,20.0
2,12.012323820744298,0.003525479887096146,0.0002316627836000171,20.0
2,12.417242343894277,0.003694482514557855,0.00022412081311773077,20.0
3,12.55377977299404,0.007249093187823,0.0001758859219771577,20.0
2,12.820999191108667,0.003818373089281813,0.0002173778076773229,20.0
2,13.207804148377676,0.0038925993505507612,0.00021184267174595789,20.0
1,13.214892148377519,0.0037995255956320612,0.00020117001899383052,20.0
2,13.600008000055226,0.003920522361145473,0.00020697130035152376,20.0
2,14.000184000057846,0.004140288211344186,0.00020742585221944558,20.0
2,14.416019069862031,0.004304632478663943,0.000213074978364625,20.0
3,14.729004096217638,0.007797663519834454,0.00043411674611264797,20.0
2,14.815956096216826,0.004384228709751218,0.0002203846082028113,20.0
1,14.890920000063645,0.004266585359560391,0.00030463061016472735,20.0
2,15.200567160088237,0.004447312338127504,0.00022842179869098387,20.0
2,15.60418852348396,0.004485275978942724,0.00023605083283793164,20.0
2,16.00000800007095,0.004476279922402357,0.00024165305890126444,20.0
2,16.400586528366578,0.004440819084619431,0.0002448628698137464,20.0
1,16.539081499547073,0.0045021529649517215,0.0004083201500368139,20.0
2,16.864989596765383,0.004471154117353003,0.00024804149337328396,20.0
2,17.200063693997908,0.005044914655253234,0.00027185043405050124,20.0
3,17.404341201351706,0.008433938489482809,0.0008313457648933958,20.0
2,17.602700900509966,0.005058254051826622,0.00029112295600268424,20.0
2,18.025455036873424,0.0050452067715043595,0.00030604645276670095,20.0
1,18.170287466421325,0.0050457634186372845,0.0005987049046852752,20.0
2,18.40434357957502,0.005102871412983328,0.00032006114740360675,20.0
2,18.81151199996649,0.0050731138417051845,0.0003305249264933898,20.0
2,19.208640062923255,0.005051727885235904,0.00033844977719619715,20.0
2,19.601825585426763,0.005002149851414043,0.00034364522341153895,20.0
1,19.792265559007475,0.005113269859906769,0.0006880550075014587,20.0
2,20.00052888658931,0.005031754384800438,0.00034844523559561064,20.0
3,20.323325997512413,0.009112720254600403,0.0012005705683238402,20.0
2,20.400267975756538,0.005008125165140611,0.00035174535180740644,20.0
2,20.80000799988923,0.004942100877240447,0.0003530060560658166,20.0
2,21.233903025319144,0.0049104285108662205,0.00035321123416294417,20.0
1,21.52583102532641,0.005113885529596891,0.0007251395335931063,20.0
2,21.705219025330813,0.005568634439141814,0.000367417658635661,20.0
2,22.01045902534146,0.0069523039633526875,0.00042813079989990216,20.0
2,22.40000799982866,0.007239502562012577,0.0004868526716089291,20.0
3,22.788947842518997,0.011001355105533652,0.002072201247985346,20.0
2,22.800007999813516,0.007170738871195051,0.0005313062884259537,20.0
1,23.11536399980183,0.007116506446967067,0.0011608573999217604,20.0
2,23.242523999800675,0.007119626574788179,0.0005663407125236924,20.0
2,23.604281564968925,0.00719694519209379,0.0005978152359997133,20.0
2,24.00006812489756,0.0071662289552585825,0.0006236215344569205,20.0
2,24.400007999752944,0.007148604598739654,0.0006451841038375436,20.0
1,24.785565847020624,0.007196793560056178,0.001371745842544668,20.0
2,24.819081847021675,0.0071021829995442,0.0006626489971923368,20.0
2,25.200460158836464,0.007176682040877831,0.0006790857522716888,20.0
3,25.457818039263493,0.012682139669528261,0.0028866904872480855,20.0
2,25.60010431877459,0.007176469223396473,0.0006931954310029971,20.0
2,26.00110420940146,0.007227238009191191,0.0007062056041938242,20.0
2,26.40000799967723,0.00715921823108148,0.0007162567433867245,20.0
1,26.428980160317842,0.007225597983501249,0.001484925375759003,20.0
2,26.888800160328923,0.007682368397884718,0.0007337006651236431,20.0
2,27.23869616033988,0.008674534845190016,0.0007685908252228961,20.0
2,27.607931999633372,0.008901384708666226,0.0008035439859592197,20.0
3,27.688489203982567,0.013906942004334774,0.003483727348056566,20.0
2,28.000567949247596,0.008859704217303987,0.0008329817118047228,20.0
1,28.122046824373676,0.008658105057252476,0.0017390561315371292,20.0
2,28.421462419981488,0.00883934893570167,0.000858248648069929,20.0
2,28.835183999591248,0.00883862406700738,0.0008803258591047411,20.0
2,29.200007999571227,0.008885136007110056,0.0009004255562524231,20.0
2,29.604571522286506,0.008821725493938342,0.0009170935315973577,20.0
1,29.798355999555277,0.00886703227753809,0.0019078201084342127,20.0
2,30.004110919032588,0.008848468722788114,0.000932098848950216,20.0
3,30.137940000239187,0.015164395679695936,0.0039780401404680915,20.0
2,30.40010717647709,0.008840009278584329,0.0009451436677114972,20.0
2,30.800007999510655,0.008793992255734821,0.0009559733524180768,20.0
2,31.200009792660634,0.008712827042476706,0.0009644369285315803,20.0
1,31.429894914864885,0.008799537616695736,0.0019976785379222477,20.0
2,31.615887999481256,0.008671284771921332,0.000971277463471111,20.0
2,32.01495141635438,0.008639044218862564,0.0009767768817593467,20.0
2,32.40632272678701,0.008614277839080805,0.000981154898260985,20.0
2,32.80321179032304,0.008540153547400554,0.0009840531758320947,20.0
3,33.02986749605058,0.014848577478534792,0.00410071982497975,20.0
1,33.13338349604969,0.008616423127730163,0.002030863571777932,20.0
2,33.268827496049624,0.008567622171952083,0.0009865655710743705,20.0
2,33.60008653524733,0.008935917167605771,0.0009919472602509687,20.0
2,34.00223997258522,0.008912201276384323,0.0009962966191163552,20.0
2,34.40000799937437,0.008929667569030852,0.0010000899952526516,20.0
1,34.74073754143119,0.00897426796659694,0.0020675779036732683,20.0
2,34.8209335414315,0.008966577277135297,0.0010035476010195519,20.0
2,35.20474473754515,0.008980339712086605,0.0010064955390768815,20.0
3,35.410398562619136,0.01522537586814264,0.004155030873862366,20.0
2,35.60000799932894,0.008979359829712291,0.0010088537357693765,20.0
2,36.00921829444546,0.008977620037433678,0.0010106671864901005,20.0
1,36.38444399930417,0.009035163457326998,0.0020861653813083456,20.0
2,36.400187639721715,0.009009058548294032,0.0010122408041427717,20.0
2,36.80000799928351,0.009019832481317576,0.0010134360088868068,20.0
2,37.200007999268365,0.008942047216445953,0.0010136404597452457,20.0
2,37.600032252587255,0.008877673478177098,0.0010130473148363356,20.0
2,38.00003999923813,0.008823723395815613,0.0010118027715480553,20.0
1,38.022608607544136,0.0089537678816751,0.0020838401986040503,20.0
3,38.29407442292746,0.015176680563782508,0.00412087028168346,20.0
2,38.40793442292843,0.008815868302139623,0.0010102553955108663,20.0
2,38.80000799920779,0.0088422570972047,0.00100863953930359,20.0
2,39.20003999919266,0.008783208543011489,0.0010064558664304784,20.0
2,39.69564773077959,0.008843000384963197,0.0010044331418866744,20.0
1,39.81222373077964,0.008911770066142365,0.0020692193644789446,20.0
2,40.04338773078329,0.009549462067454424,0.0010066997851326217,20.0
2,40.40000799914722,0.009842202455636892,0.0010106107656714604,20.0
3,40.52714999857884,0.01564075190000556,0.004090657544061163,20.0
2,40.80003466522451,0.00979919507512918,0.0010136871927503323,20.0
2,41.20665199911679,0.009739445467437527,0.0010158890077335738,20.0
1,41.37117199911045,0.0098308382709105,0.002094858925312761,20.0
2,41.60913599910297,0.009665687284486062,0.0010172053753017285,20.0
2,42.00000799908665,0.009608336397113008,0.0010178180648512398,20.0
2,42.401302213205476,0.00953580213416915,0.0010177005102556258,20.0
2,42.80002911967817,0.009462948457518675,0.001016917408878611,20.0
1,43.02267617669054,0.009589498656573204,0.0020937410478679645,20.0
2,43.21178556913274,0.009404686873378717,0.0010156058801424625,20.0
2,43.608595999033206,0.009353799142476223,0.0010138489247840197,20.0
3,43.86378207891061,0.016149522784491492,0.004069572110437309,20.0
2,44.00552428500097,0.009325180437881133,0.001011792389071221,20.0
2,44.40271093997134,0.009300841129198632,0.0010094801913401272,20.0
1,44.675251998986056,0.009378151221411571,0.002075580213283482,20.0
2,44.80009471974617,0.00924140516173379,0.0010067733506902406,20.0
2,45.201725660805884,0.009185133380108039,0.0010037199201550823,20.0
2,45.61514877786854,0.009172774724208386,0.0010005326177617466,20.0
2,46.00000799893522,0.009137538471334099,0.0009971293921720065,20.0
1,46.30336230142268,0.009211555511245003,0.0020471745303590376,20.0
