sourceId,time,responseTime,epsilon_T,burstiness
2,0.4001844058437597,9.044026258589165e-05,,1.1
2,0.8000227512932724,0.00010400868384290798,3.052894782828647e-05,1.1
2,1.200048346832615,0.00010684096294144848,2.2775978277765556e-05,1.1
2,1.6000297191182369,0.00010186349243355916,1.6185593482811803e-05,1.1
1,1.6374309862945733,0.00014799991502916524,,1.1
2,2.000077899527087,0.00010049619390137431,1.2540063785665332e-05,1.1
2,2.4000079999996164,9.797178297144412e-05,1.044579251467666e-05,1.1
3,2.647174815417528,0.0001476500508632179,,1.1
2,2.800007999997796,9.781009912038352e-05,8.96884432979868e-06,1.1
2,3.2000079999959756,9.77150420206711e-05,7.865541598882977e-06,1.1
1,3.284619999995589,0.00014225344302569497,1.2929562007808405e-05,1.1
2,3.6000759446154182,9.697513220091219e-05,7.063878467194848e-06,1.1
2,4.000007999992335,9.737840429143307e-05,6.37991739962422e-06,1.1
2,4.400349323282743,9.677547884301305e-05,5.852038142010349e-06,1.1
2,4.800014173713125,9.696955413682173e-05,5.392715551302976e-06,1.1
1,4.912585840200656,0.00014074575704009251,9.945229954824826e-06,1.1
2,5.200076333867508,9.679050261081916e-05,5.007697796530247e-06,1.1
3,5.296571353351906,0.00014476306086940162,6.495727486088123e-06,1.1
2,5.6001022062960635,9.699665715401659e-05,4.6654300362824435e-06,1.1
2,6.000011980112744,9.713301116745401e-05,4.362661913200511e-06,1.1
2,6.400693887107666,9.698565906930025e-05,4.100539353362201e-06,1.1
1,6.557074657767766,0.0001410462154839921,7.625128962968798e-06,1.1
2,6.800008000010679,9.782921331266575e-05,3.853993568972557e-06,1.1
2,7.200008000013299,9.721623123563212e-05,3.6435368889888063e-06,1.1
2,7.600056000015919,9.730141124028989e-05,3.4534982443724442e-06,1.1
3,7.931307359402192,0.00014480173393769538,4.301773547754703e-06,1.1
2,8.000026521147324,9.745572512270519e-05,3.2803723425764807e-06,1.1
1,8.22906912956269,0.0001418015553094917,6.005917048528831e-06,1.1
2,8.400074909647946,9.715971235255814e-05,3.1274302700552636e-06,1.1
2,8.8001827211525,9.716588609621243e-05,2.98801122732405e-06,1.1
2,9.2000080000264,9.726920053912043e-05,2.8593130765258972e-06,1.1
2,9.600008000029021,9.687273880849346e-05,2.7460787465299394e-06,1.1
1,9.894408000030946,0.00014162208187438918,4.9787318558803115e-06,1.1
2,10.000089296410094,9.696178440374809e-05,2.6402636631798767e-06,1.1
2,10.40009200003426,9.697751891281322e-05,2.542094099123765e-06,1.1
3,10.573786142383458,0.00014449959520805995,3.3458231923213127e-06,1.1
2,10.800156004588995,9.71548879544316e-05,2.4492686067646194e-06,1.1
2,11.200014770544154,9.726875381669597e-05,2.3621576656116832e-06,1.1
1,11.561111584050735,0.000141592382307554,4.255249160534317e-06,1.1
2,11.60013392419141,9.743180751260315e-05,2.280170007985261e-06,1.1
2,12.000008000044744,9.799970497851138e-05,2.2029920001763414e-06,1.1
2,12.400026909621365,9.80112992579797e-05,2.1308872247464944e-06,1.1
2,12.800008947325637,9.817167711729609e-05,2.0637308448347005e-06,1.1
1,13.189389748039536,0.00014284990014324967,3.6924537074361954e-06,1.1
2,13.200151753334971,9.812553437074396e-05,2.000553317791648e-06,1.1
3,13.215865771741202,0.00014520720387450127,2.5993127022279065e-06,1.1
2,13.600057396461613,9.79796376266485e-05,1.9408817635286264e-06,1.1
2,14.000008000057846,9.768795517603962e-05,1.8847540994912105e-06,1.1
2,14.400076461841325,9.76481711110056e-05,1.8318478850807705e-06,1.1
2,14.800123724318537,9.767009255457486e-05,1.7817952050630139e-06,1.1
1,14.83924898769034,0.00014241165402472706,3.2566671523276615e-06,1.1
2,15.200008000065708,9.785608921531505e-05,1.734272182806854e-06,1.1
2,15.600157864182455,9.78283152148213e-05,1.6892206134495756e-06,1.1
3,15.851152000069895,0.00014508269622372856,2.1343528045139006e-06,1.1
2,16.000022875443957,9.783209281513306e-05,1.6464499859100386e-06,1.1
2,16.40004075365061,9.784876295025747e-05,1.6057906377491333e-06,1.1
1,16.522834839711873,0.00014266795093745055,2.9140750908902827e-06,1.1
2,16.800038623787728,9.787503504547814e-05,1.5670933851327576e-06,1.1
2,17.20016321450095,9.783637112205251e-05,1.5302162201815972e-06,1.1
2,17.600162782440716,9.783254988635797e-05,1.4950353043913523e-06,1.1
2,18.00011568361805,9.765665089356598e-05,1.461563184656758e-06,1.1
1,18.168434635620066,0.00014264153846824636,2.636524227041793e-06,1.1
2,18.40027389219347,9.777910232785802e-05,1.4294520316164848e-06,1.1
3,18.49324629058333,0.00014516028452043523,1.8073131021195904e-06,1.1
2,18.800120483081123,9.79890410871986e-05,1.3987758339515657e-06,1.1
2,19.20001773186137,9.795570319911917e-05,1.3693620287984227e-06,1.1
2,19.60000799993466,9.80976266779519e-05,1.3413175369170422e-06,1.1
1,19.811493631433517,0.00014302373648964183,2.4144435343223946e-06,1.1
2,20.000080852411045,9.822424179910449e-05,1.3146374049537064e-06,1.1
2,20.400007999904375,9.831040625733196e-05,1.2892085051500344e-06,1.1
2,20.80018633755166,9.840266864511634e-05,1.265009267399576e-06,1.1
3,21.138731999876413,0.00014553890143694827,1.5705015977442902e-06,1.1
2,21.20000799987409,9.857455214544327e-05,1.2423063244505682e-06,1.1
1,21.445927462269005,0.00014355340129795408,2.247710498989782e-06,1.1
2,21.600126187252183,9.854691782277404e-05,1.2202952989254221e-06,1.1
2,22.000495999844247,9.860551524912893e-05,1.1992667985189675e-06,1.1
2,22.40018475070021,9.862408699058739e-05,1.179017639440017e-06,1.1
2,22.800007999813516,9.880958176832706e-05,1.1602194277219302e-06,1.1
1,23.072269964504702,0.0001438261618899505,2.116108101867478e-06,1.1
2,23.200147954799085,9.876578081277772e-05,1.1418074851073214e-06,1.1
2,23.600017328959808,9.877986813568e-05,1.1240228092196566e-06,1.1
3,23.7741853841001,0.00014597780489308175,1.421522474794528e-06,1.1
2,24.00009273621051,9.877327725820593e-05,1.1067498078109697e-06,1.1
2,24.400009681402096,9.872813865436396e-05,1.0898216675317396e-06,1.1
1,24.70221999974151,0.00014378492931954682,1.995878907347587e-06,1.1
2,24.80001219140281,9.87588312402693e-05,1.0735110075806972e-06,1.1
2,25.20008314565511,9.886009288349309e-05,1.058065534309467e-06,1.1
2,25.600007999707515,9.884042491835783e-05,1.0429738495334301e-06,1.1
2,26.000271999692462,9.866707691014538e-05,1.0277227410938681e-06,1.1
1,26.3530907226167,0.0001437350725817644,1.885877696099985e-06,1.1
2,26.400008181448886,9.861093515656328e-05,1.012757031218632e-06,1.1
3,26.412007999676778,0.00014601762424059365,1.30060854262273e-06,1.1
2,26.800007999662085,9.864054135072327e-05,9.982956875766634e-07,1.1
2,27.20009950844211,9.865190894393699e-05,9.842693743094098e-07,1.1
2,27.60009015960299,9.858547157779521e-05,9.70471823174117e-07,1.1
2,28.000007999616656,9.867808180640635e-05,9.572747595343837e-07,1.1
1,28.026225230336323,0.0001436691896033071,1.7847853418859674e-06,1.1
2,28.400007999601513,9.861527344000834e-05,9.442816297984563e-07,1.1
2,28.80010006373194,9.845137170656356e-05,9.313362996386183e-07,1.1
3,29.05280871815692,0.0001458550134213082,1.1869471539120727e-06,1.1
2,29.200111937819003,9.840997669808284e-05,9.186848215474678e-07,1.1
2,29.60006761696467,9.817166679766188e-05,9.061936539429489e-07,1.1
1,29.70724799955219,0.00014334378373895865,1.6864383147245485e-06,1.1
2,30.00011967852348,9.809823882260848e-05,8.940296166461429e-07,1.1
2,30.400007999525798,9.796505210909476e-05,8.822281091568405e-07,1.1
2,30.800132464754512,9.789976886054644e-05,8.707785390881324e-07,1.1
2,31.200041194373213,9.795521493425172e-05,8.595846201166867e-07,1.1
1,31.357189048741105,0.00014285865803120986,1.5952781448412387e-06,1.1
2,31.600144527917596,9.79102626298315e-05,8.487038228805454e-07,1.1
3,31.70578702661794,0.00014528401829857346,1.0866911224121748e-06,1.1
2,32.00007103703156,9.789087874136236e-05,8.381095580585351e-07,1.1
2,32.400345182469614,9.797320082626104e-05,8.277261034797181e-07,1.1
2,32.80000799943494,9.807707183265833e-05,8.175701473362122e-07,1.1
1,32.99227249631595,0.0001428289466945607,1.5135440764499483e-06,1.1
2,33.200079999419806,9.807836165587709e-05,8.07660317140611e-07,1.1
2,33.60003969401093,9.812526744596979e-05,7.979891072447652e-07,1.1
2,34.00003587993619,9.825741936587951e-05,7.885921538970406e-07,1.1
3,34.33678500701999,0.0001453240750926716,1.0011903623418128e-06,1.1
2,34.400013075114195,9.814875608739096e-05,7.79373306925788e-07,1.1
1,34.63919042810944,0.00014299391396831128,1.4397724706660744e-06,1.1
2,34.800007999359224,9.809578919637969e-05,7.703629117708687e-07,1.1
2,35.20000799934408,9.81171050438262e-05,7.615591531009736e-07,1.1
2,35.60000799932894,9.819211436415526e-05,7.529688992167809e-07,1.1
2,36.00008744466187,9.825054402359274e-05,7.445943736629693e-07,1.1
1,36.30607620227665,0.00014299708860146117,1.3728677225245332e-06,1.1
2,36.40000799929865,9.812020472811638e-05,7.36367222763e-07,1.1
2,36.800036246171494,9.810739851409693e-05,7.283193316636295e-07,1.1
3,36.97804812897574,0.00014535946993286531,9.276529640191864e-07,1.1
2,37.20007848405433,9.806163628568844e-05,7.204478328142929e-07,1.1
2,37.6000475829186,9.803297228144241e-05,7.127495287491208e-07,1.1
1,37.967607999239306,0.0001428671537754973,1.311861789132207e-06,1.1
2,38.00000799923808,9.812305322964023e-05,7.052078854207e-07,1.1
2,38.40010902465836,9.815884404886714e-05,6.978288276343356e-07,1.1
2,38.8000461495279,9.817105883604016e-05,6.906050605163912e-07,1.1
2,39.20017599919265,9.832838887586975e-05,6.836015104039344e-07,1.1
2,39.600052451048455,9.835555003550025e-05,6.767583579042124e-07,1.1
1,39.60046265329746,0.00014307147823562727,1.2563415796929938e-06,1.1
3,39.610237729147464,0.00014541196446359855,8.63749052886098e-07,1.1
2,40.000104532104366,9.832235360141801e-05,6.7002743730755e-07,1.1
2,40.40016326897715,9.833450309303293e-05,6.634370874829306e-07,1.1
2,40.80000799913208,9.830260072686487e-05,6.569554146583892e-07,1.1
2,41.200007999116934,9.829239832689633e-05,6.505936112556018e-07,1.1
1,41.25096936197993,0.0001431214301254276,1.2055622190908784e-06,1.1
2,41.60004130035132,9.83060822120486e-05,6.443612040868459e-07,1.1
2,42.00000799908665,9.827875056414683e-05,6.382331675251266e-07,1.1
3,42.24469122195552,0.00014547405142457658,8.079700930783742e-07,1.1
2,42.40018799907151,9.818467042684114e-05,6.321899003249307e-07,1.1
2,42.80001347262043,9.814750303121164e-05,6.262549493914059e-07,1.1
1,42.91342029842311,0.0001429941431049357,1.1583161803308102e-06,1.1
2,43.20000799904122,9.822391795919153e-05,6.204448334776239e-07,1.1
2,43.60008767230579,9.82763164167128e-05,6.147605579912584e-07,1.1
2,44.00020930581103,9.831399086805017e-05,6.091975540389643e-07,1.1
2,44.40022446827698,9.836244165565583e-05,6.037627879972613e-07,1.1
1,44.55474005179557,0.00014311450063907958,1.1149931572723306e-06,1.1
2,44.800100262938386,9.842258084920424e-05,5.984675839828981e-07,1.1
3,44.88101282478381,0.00014546740696007,7.589566561615649e-07,1.1
2,45.2000079989655,9.835465594863001e-05,5.932169262372247e-07,1.1
2,45.60000799895036,9.836922083971283e-05,5.880665648764362e-07,1.1
2,46.000094075973784,9.83863377515564e-05,5.830159232357568e-07,1.1
1,46.20141199892759,0.0001431807439390048,1.0751230209363794e-06,1.1
2,46.40006960695123,9.855270320413998e-05,5.781967726803508e-07,1.1
2,46.80000799890493,9.866595078394016e-05,5.735943165408047e-07,1.1
2,47.2003283739132,9.860940776264383e-05,5.689922415740818e-07,1.1
3,47.52175729825802,0.00014567740004978538,7.175515626910543e-07,1.1
2,47.60009761628149,9.860927897901937e-05,5.644628961562038e-07,1.1
1,47.85344560681495,0.00014348809337769958,1.0407438749578127e-06,1.1
2,48.00032190660024,9.861754813991605e-05,5.600143618493116e-07,1.1
2,48.400047964861955,9.860356698944248e-05,5.556191148885964e-07,1.1
2,48.8004770768996,9.859576457161964e-05,5.51283486562964e-07,1.1
2,49.2001801015813,9.863024310906732e-05,5.470528713889591e-07,1.1
1,49.499767998802724,0.0001434427059444679,1.007967658097243e-06,1.1
2,49.600338925629345,9.866694605342704e-05,5.429294215638428e-07,1.1
2,50.000007998783786,9.868688560023516e-05,5.388915620284521e-07,1.1
3,50.1686004034888,0.00014578497480881907,6.826914011931484e-07,1.1
2,50.40000799876864,9.868558686060866e-05,5.349111872088114e-07,1.1
2,50.80008525706155,9.86989863935363e-05,5.310049972288796e-07,1.1
1,51.141921105557266,0.0001434725330428024,9.77483717776504e-07,1.1
2,51.20003199873836,9.862814872724319e-05,5.270747307293596e-07,1.1
2,51.60011793100661,9.863757866123415e-05,5.232117630268762e-07,1.1
2,52.000035878835085,9.866185361473719e-05,5.194305633134738e-07,1.1
2,52.40000799869293,9.859731909178955e-05,5.156385833382056e-07,1.1
2,52.800179998677834,9.852170358283835e-05,5.118387438276282e-07,1.1
3,52.80217481347711,0.00014578968787771254,6.511251998582305e-07,1.1
1,52.81584131728406,0.0001433806047629277,9.479566983652959e-07,1.1
2,53.20017047082089,9.855580139944836e-05,5.081206633841149e-07,1.1
2,53.6000079986475,9.859844951649822e-05,5.044920674169031e-07,1.1
2,54.00003579072615,9.858665161795722e-05,5.009045583306866e-07,1.1
2,54.40000799861721,9.860514969914456e-05,4.973834545064113e-07,1.1
1,54.46982437659093,0.00014336798961174898,9.200640592036982e-07,1.1
2,54.80011599860208,9.854235341603905e-05,4.938612480244982e-07,1.1
2,55.20001599858693,9.853163166806339e-05,4.903809173280977e-07,1.1
3,55.44441235284157,0.0001457398536997109,6.213615146819166e-07,1.1
2,55.60034067417807,9.847803457840081e-05,4.869156052297527e-07,1.1
2,56.00034530588396,9.84559338151401e-05,4.834870082484459e-07,1.1
1,56.136257276311355,0.00014323975393114324,8.93055479480662e-07,1.1
2,56.4000079985415,9.848558711251297e-05,4.801223026148427e-07,1.1
2,56.800119886719,9.8529380057143e-05,4.7683069092555e-07,1.1
2,57.20000799851121,9.85062906296389e-05,4.7356952010287583e-07,1.1
2,57.600355998496134,9.846989968660672e-05,4.703325905006018e-07,1.1
1,57.77702208889874,0.00014321779653344763,8.675037121054473e-07,1.1
2,58.00004555676062,9.848745642524482e-05,4.671487787773017e-07,1.1
3,58.073875254262624,0.00014566448288403855,5.932076211955326e-07,1.1
2,58.40008450748122,9.846012118193907e-05,4.6399391985447285e-07,1.1
2,58.80005599845064,9.84453637933969e-05,4.608746331574894e-07,1.1
2,59.20008799843551,9.844339267113559e-05,4.5779613966497296e-07,1.1
1,59.39089787597195,0.00014312541068925853,8.431387158902324e-07,1.1
2,59.600151998420365,9.842489882216042e-05,4.5475095809154155e-07,1.1
2,60.00039918588947,9.835563983326711e-05,4.517242342187359e-07,1.1
2,60.400007998390066,9.832031557684246e-05,4.487302121917014e-07,1.1
3,60.72053040492964,0.00014555509061367884,5.668618281837772e-07,1.1
2,60.800019217248376,9.827637484362671e-05,4.457700437805706e-07,1.1
1,61.04962395788258,0.00014294224296028407,8.201155869538063e-07,1.1
2,61.200046604358526,9.824510570093175e-05,4.42847048108723e-07,1.1
2,61.60000799834464,9.821110438731274e-05,4.3996253708807747e-07,1.1
2,62.000007998329494,9.823198893428937e-05,4.3711485722537267e-07,1.1
2,62.400167998314444,9.827325960854317e-05,4.3430527523863463e-07,1.1
1,62.73380799830172,0.00014287551970407734,7.9846367951029e-07,1.1
2,62.800121710856445,9.825329660007162e-05,4.315304778559708e-07,1.1
2,63.20040471675703,9.83323292516447e-05,4.287996468632429e-07,1.1
3,63.350027998278414,0.000145424834045047,5.430569783587018e-07,1.1
2,63.60000799826892,9.84284379903864e-05,4.2612942456202806e-07,1.1
2,64.0003639982538,9.839521186468389e-05,4.234813475941802e-07,1.1
1,64.37325017867916,0.000143081828844185,7.777435916799473e-07,1.1
2,64.40013439989262,9.83817032960907e-05,4.2086218397706357e-07,1.1
2,64.80000799822349,9.83628611505446e-05,4.182705543095636e-07,1.1
2,65.20001532095078,9.835523140080125e-05,4.1570896574136713e-07,1.1
2,65.60002684966955,9.840918242360148e-05,4.1319258059166596e-07,1.1
3,65.98590430035242,0.00014552719784962596,5.208830357738714e-07,1.1
