sourceId,time,responseTime,epsilon_T,burstiness
2,0.4001110800801324,9.372089758819037e-05,,1
2,0.80008799999999,9.386025781672978e-05,3.135605142910165e-07,1
2,1.200087999999946,9.405999864138332e-05,4.428268216418814e-07,1
2,1.6001906666665684,9.593024245202835e-05,2.3272513496247043e-06,1
1,1.6406592144134133,0.00013848925804817785,,1
2,2.0000879999998578,9.729040140890274e-05,3.1702152594573306e-06,1
2,2.4001959999996143,9.741338858317879e-05,3.17047342409508e-06,1
3,2.666746666666451,0.00014079802086173262,,1
2,2.800007999997796,9.699437342605333e-05,2.8736828683421037e-06,1
2,3.200103999995975,9.593066918981119e-05,2.4952130835558696e-06,1
1,3.279141939520512,0.00013983748963755297,3.0335210760999114e-06,1
2,3.600116189889835,9.50522648031569e-05,2.2207754384512903e-06,1
2,4.000007999992335,9.46619774227061e-05,2.0291574208490054e-06,1
2,4.400229333332928,9.41110629086973e-05,1.9203479396277857e-06,1
2,4.800120104309423,9.424086734612773e-05,1.8030864094079204e-06,1
1,4.925828550491626,0.0001379486509540451,2.527332194986018e-06,1
