sourceId,time,responseTime,burstiness
2,0.0400384857498219,0.0006024445795320265,10
2,0.08000799999999741,0.0005969084030398345,10
2,0.12274580230844995,0.0013052610982216496,10
2,0.1600080000000063,0.0010394823186114217,10
1,0.17179585891245774,0.001048099814409169,10
2,0.2023600000000175,0.001059572803263584,10
2,0.2400080000000308,0.0009708116507560593,10
2,0.29057485846376396,0.0012102723526899502,10
3,0.3134335819775592,0.0031470528745502525,10
2,0.32137758197756205,0.0016272107020089252,10
1,0.34317358063457565,0.001762473270906849,10
2,0.3603346849259474,0.0016234854459257193,10
2,0.4005306493698061,0.0016007281747650176,10
2,0.4400079999999602,0.0016515403305663926,10
2,0.4800079999999447,0.00155716469522017,10
1,0.505530160370241,0.0015564940075065105,10
2,0.5201519999999554,0.0014648696667675437,10
2,0.5620269476144202,0.0014022534127933473,10
2,0.600008000000037,0.0013236135611690175,10
2,0.6408360000000746,0.0012473844096241031,10
1,0.6625825591439566,0.001257765698845816,10
2,0.680008000000117,0.0011848148381436562,10
2,0.7224394482974884,0.0011630702401296943,10
2,0.760008000000197,0.0011257205026787528,10
3,0.79450400000023,0.0026675092011853793,10
2,0.800008000000237,0.0011087293793179468,10
1,0.8316916676212331,0.00118112280588249,10
2,0.8421255405123128,0.0011291315465941946,10
2,0.8809033228599228,0.001266086028139958,10
2,0.9209192572176176,0.0013588994869216484,10
2,0.960008000000397,0.0014245211011316128,10
1,0.9953379940349869,0.0014403608939056512,10
2,1.000008000000437,0.0013947814078239733,10
2,1.040008000000477,0.0013559558880591293,10
3,1.0556853459517703,0.0028858290464311227,10
2,1.0800150191594258,0.0013317819128880338,10
2,1.122260000000554,0.0013287018237379275,10
2,1.162633884910081,0.0013655865170727629,10
1,1.1708658849100844,0.0014233546325821988,10
2,1.200016000000637,0.0013669148147394698,10
2,1.2400760000006767,0.0013984043102845615,10
2,1.284194483392923,0.001375507035140096,10
2,1.320008000000757,0.0013559315925896417,10
3,1.3292515538546388,0.0027604986248571284,10
1,1.3358515538546407,0.0014127819591355578,10
2,1.3627800000007957,0.001378085430494472,10
2,1.4003497388442212,0.0013505293748339328,10
2,1.4442776680082656,0.0014676022005643817,10
2,1.4864480000009204,0.0015178442878441434,10
1,1.4962407916983362,0.0015823892315798642,10
2,1.521280791698342,0.0015493593798668814,10
3,1.546031676069998,0.0029339215788343584,10
2,1.5683916760700054,0.0016311178788157342,10
2,1.6057876760700196,0.001761431433570201,10
2,1.640008000001077,0.0017523793495718835,10
1,1.6634610840357242,0.0017922154124722699,10
2,1.6870106083925467,0.0017533162546341918,10
2,1.720008000001157,0.0017636056593546446,10
2,1.767507607311627,0.0017679649991264252,10
2,1.800008000001237,0.001761676211006035,10
3,1.814136135979576,0.0032661549264932383,10
1,1.823790713792019,0.0018046770116350328,10
2,1.8484615124390535,0.001742811115848297,10
2,1.881878651562194,0.0017519881661386767,10
2,1.9230960276786642,0.0017297436615084083,10
2,1.960008000001397,0.0017006067139761355,10
1,1.9818385584383589,0.001739753129496334,10
2,2.000008000001437,0.0016708334891200154,10
2,2.0402741621640033,0.0016506930760031044,10
2,2.0800080000010728,0.0016253358161787057,10
2,2.1201115388229277,0.001601869293181409,10
1,2.1532915085680173,0.0016598000589911903,10
2,2.163243508567968,0.0016106474247155492,10
3,2.194736893802359,0.003083860178149967,10
2,2.2079168938023086,0.0016314006210048704,10
2,2.240039589935818,0.0016406363381608604,10
2,2.2800080000001626,0.001612708734764837,10
1,2.310957284810127,0.0016693107944933008,10
2,2.3245238874756935,0.0016083218715930035,10
2,2.3600079999997985,0.0016359093095469413,10
2,2.4000079999996164,0.0016155818316590635,10
2,2.44588894421101,0.0016162354886413734,10
2,2.480575999999249,0.0016117555484649472,10
1,2.4806319999992485,0.0016701433623897788,10
3,2.501827999999162,0.003075763676497433,10
2,2.5200079999990703,0.0015998264607754288,10
2,2.5607811329282617,0.0015961049289842896,10
2,2.6046633365441747,0.0016643961105284387,10
1,2.6393679440464943,0.0017072668906212647,10
2,2.640007999998524,0.001652538760010112,10
2,2.689766022798756,0.0017251963326503444,10
2,2.72000799999816,0.001756857114874068,10
3,2.737907999998092,0.0032894658625755835,10
2,2.7646082633723372,0.0017785004658255256,10
2,2.8032053084196504,0.0017766462437426357,10
1,2.804633308419634,0.001826951648678269,10
2,2.8407399999976084,0.0017815999778009522,10
2,2.886629858670418,0.0018534843091261785,10
3,2.9165058586702846,0.0035535619929838256,10
2,2.9229058586702132,0.001950683300411811,10
2,2.960007999997068,0.001929821211592629,10
1,2.977465627632111,0.0019579056527562005,10
2,3.0008227785265915,0.0019045935818019855,10
2,3.040007999996704,0.0018881682773545974,10
2,3.0800851137965086,0.0018703178189128499,10
2,3.1200079999963397,0.0018756344000592738,10
1,3.1480515097477806,0.0019055462139700235,10
2,3.1600079999961577,0.0018560354699424212,10
2,3.2000214424570674,0.0018431608450316648,10
2,3.2400079999957936,0.0018370758102805973,10
2,3.283879114903187,0.001820226296590987,10
3,3.3110959999954734,0.003433091382670704,10
1,3.3152302441075925,0.0018676721695506323,10
2,3.3200079999954295,0.0018233521595351783,10
2,3.3600079999952475,0.0018022901409926564,10
2,3.40515031707692,0.0018489764695892223,10
2,3.4424890783782955,0.0018393400452462454,10
1,3.4824127314462174,0.0019003372444409891,10
2,3.4827367314462108,0.0018581353417437927,10
2,3.5204839999945188,0.0018601537537681436,10
3,3.565178351523515,0.0034853464469383855,10
2,3.569590351523507,0.0018689832778087895,10
2,3.6040442129796113,0.0018933241032214568,10
2,3.6457551940816475,0.0018878774211741457,10
1,3.6472951940816283,0.0019311447823107254,10
2,3.680057750521168,0.0018866885163750465,10
2,3.720007999993609,0.0018703979735340706,10
2,3.7600361439595957,0.0018510216193650126,10
2,3.805131209654297,0.0018530804860679244,10
1,3.809271209654262,0.0018967536783890753,10
2,3.8449345793669982,0.0018551408173765362,10
3,3.8623173306603467,0.0034412979601475785,10
2,3.8802232723268717,0.0018497820218929468,10
2,3.920007999992699,0.001842266986415217,10
2,3.965871412950945,0.001837413341832113,10
1,3.9676834129509246,0.001878830232909851,10
2,4.000007999992335,0.0018351385495045855,10
2,4.040711911650367,0.0018810151263222983,10
2,4.080007999992859,0.0018728729208727117,10
1,4.1176194556517896,0.0019016577727288058,10
2,4.120007999993121,0.0018595873527873742,10
2,4.160007999993383,0.0018474052141335647,10
3,4.1946198885269474,0.0034168249924157266,10
2,4.202839888526957,0.001833982396937781,10
2,4.245309574146801,0.001876450678585789,10
1,4.276059999994104,0.0019086866675254942,10
2,4.28000799999417,0.0018722453106462741,10
2,4.320007999994432,0.001862323569148047,10
2,4.368442475103017,0.0018722725880626972,10
2,4.400157959716621,0.00187416671095171,10
3,4.430671017353988,0.0034735891726756047,10
1,4.441667017354047,0.0019236437535388796,10
2,4.445379017354064,0.0018959216703674352,10
2,4.48147999999545,0.001888152970637607,10
2,4.520007999995742,0.0018745535277806748,10
2,4.560954454947289,0.0018587183719058257,10
2,4.600063999996266,0.001847854694264107,10
1,4.606748215632939,0.001881236496774771,10
2,4.640063631072984,0.0018401745361831486,10
2,4.685540955420616,0.001854984038695239,10
2,4.720007999997052,0.0018526675924055724,10
2,4.760007999997314,0.0018510455003419679,10
1,4.765492537400056,0.00188712318714868,10
2,4.800018898657755,0.001836396666687583,10
2,4.840007999997838,0.0018231043718577662,10
2,4.88119374539388,0.0018125052919383657,10
3,4.8981326474137195,0.0034407412907820362,10
2,4.920008654088751,0.0017994749087456006,10
1,4.932537744066152,0.0018353661821404142,10
2,4.961843904918668,0.0017918299337107823,10
