sourceId,time,responseTime,epsilon_T,burstiness
2,0.4052663795022106,0.0013407511291492452,,5
2,0.8005237290019032,0.0014218326924599037,0.00018243351744901332,5
2,1.200008000000637,0.0013075559466149407,0.000152732540835185,5
2,1.6033641813059463,0.0011912766390180453,0.00021518097558633148,5
1,1.6939213635546695,0.0012845711514714818,,5
2,2.0012778970838503,0.0011884525334668035,0.00020205434385711792,5
2,2.4015914955875606,0.0011658451536413809,0.00018943140993005377,5
3,2.5584360510009523,0.001979413144589161,,5
2,2.800609618358381,0.0012878328266958837,0.00016054212987404745,5
2,3.20084351039247,0.0012666650011518281,0.00013906516468517043,5
1,3.3764599999951734,0.0012766792032566222,1.775688348366188e-05,5
2,3.6035077149457786,0.0012609242100840516,0.00012275312715590378,5
2,4.000007999992335,0.0012648703919207875,0.00010981920607225721,5
2,4.400747167660616,0.0013217699897499348,0.00010160199245213217,5
2,4.800739999997562,0.0013404799630171436,9.600818869808756e-05,5
