sourceId,time,responseTime,epsilon_T,burstiness
2,0.4000079999999757,0.0002130365502624896,,2.0
2,0.8005436104380065,0.0002026223564523811,2.3431936072747808e-05,2.0
2,1.2003776041231335,0.000188800058470266,3.1587715170497016e-05,2.0
2,1.6001089337450713,0.00018215265735295873,3.117644263473728e-05,2.0
1,1.654487388768174,0.00023460409919531848,,2.0
2,2.000478411844495,0.00018187275744661522,2.7570438831908066e-05,2.0
2,2.4002660349673213,0.0001885294687866679,2.28423436036578e-05,2.0
3,2.5966275538938626,0.00029381931493680435,,2.0
2,2.800208677100503,0.00019285150424042997,1.9305306577878433e-05,2.0
2,3.200124242686797,0.0001903926110871779,1.6775371524373577e-05,2.0
1,3.2863335237029174,0.000231474557132115,7.041469642216493e-06,2.0
2,3.600143999994155,0.00018819338019692626,1.4952701617555663e-05,2.0
2,4.000159367127984,0.00018602690690339792,1.364599637653807e-05,2.0
2,4.400070475041461,0.0001854071825590408,1.2588207155232118e-05,2.0
2,4.8004132795128776,0.00018661741899287764,1.160301703229229e-05,2.0
1,4.954838303483807,0.00023082768099281204,5.24719389707123e-06,2.0
2,5.200112000000193,0.00018641381754825822,1.0768454066409771e-05,2.0
3,5.218183703694659,0.00029064674687979985,7.138278128266295e-06,2.0
2,5.600030881235287,0.00018808485858043977,9.993341387510374e-06,2.0
2,6.000008000005438,0.00019209571688635015,9.323092096419384e-06,2.0
2,6.400656089195054,0.0001957615332782385,8.859796983702904e-06,2.0
1,6.58500800000927,0.00023747836494945207,6.9048649003441545e-06,2.0
2,6.800223182181492,0.00020036770364442654,8.718366076538795e-06,2.0
2,7.200199491915374,0.00020047473777783654,8.545231833458876e-06,2.0
2,7.60000800001592,0.00019780493339272104,8.213376163689725e-06,2.0
3,7.756786046130399,0.00030058996005676556,1.3195495468604135e-05,2.0
2,8.000277434989215,0.00019681667947378292,7.867707650559847e-06,2.0
1,8.258403605831889,0.00024464425122793144,1.1290477225229205e-05,2.0
2,8.40028563005803,0.00019829658008209565,7.596261493301469e-06,2.0
2,8.800207128888566,0.00019730182163573117,7.308889077129784e-06,2.0
2,9.2010067090696,0.00019917963882019242,7.097191439311617e-06,2.0
2,9.600008000029021,0.00020233499911613637,7.016646708679519e-06,2.0
1,9.911865063996236,0.0002467179259588915,1.2327317920102928e-05,2.0
2,10.000132812923463,0.000202407279499504,6.9229549110331275e-06,2.0
3,10.35323238846591,0.0003066689866318556,1.6088615850414704e-05,2.0
2,10.400038724105753,0.00020169141842449963,6.791759828689004e-06,2.0
2,10.800024564896283,0.0002015285797942146,6.652890655404688e-06,2.0
2,11.200182557612818,0.00020174412628412827,6.5205131268342835e-06,2.0
1,11.534193643489491,0.0002481060139095174,1.2407546738445856e-05,2.0
2,11.6001235434774,0.0002027076353269621,6.41619399892305e-06,2.0
2,12.000187738138157,0.0002033313282461775,6.32694005658079e-06,2.0
2,12.400081805518695,0.00020290046561798175,6.2217030580836055e-06,2.0
2,12.800221158482808,0.0002030198699604659,6.118421246114278e-06,2.0
3,12.87975215968702,0.0003099673192675964,1.6512066342385057e-05,2.0
1,13.171431819398839,0.0002490167606688152,1.2101221574836205e-05,2.0
2,13.200203673957532,0.000203127612798874,6.017168139836986e-06,2.0
2,13.60001290195004,0.00020255689643718214,5.904108833999323e-06,2.0
2,14.000926056374924,0.00020331686518692654,5.808117164511035e-06,2.0
2,14.40114779636153,0.00020338277370278687,5.713893281666867e-06,2.0
2,14.800297065226761,0.00020374469040315983,5.627184860960693e-06,2.0
1,14.833411268036047,0.000249186137369015,1.1548953250069536e-05,2.0
2,15.200008000065708,0.00020356255283286335,5.537534596898993e-06,2.0
3,15.454764210492693,0.0003106523958513408,1.554357449448789e-05,2.0
2,15.600008000068328,0.00020283638978247972,5.43766653422674e-06,2.0
2,16.00007144121779,0.00020238175604780922,5.33435523317313e-06,2.0
2,16.400008000055806,0.00020337408055329682,5.247395810451023e-06,2.0
1,16.494806221926506,0.00024887138719117865,1.0871533765520594e-05,2.0
2,16.800046812371797,0.0002043305168177746,5.176134044129867e-06,2.0
2,17.20000800002552,0.00020570535985860918,5.127428133242461e-06,2.0
2,17.60003372798111,0.0002050830485143623,5.066843684915282e-06,2.0
2,18.000671999995344,0.0002043802174659516,4.9961971296101295e-06,2.0
3,18.016130906219935,0.00031153445366440935,1.4480682867951452e-05,2.0
1,18.153269915392112,0.0002507277563029369,1.0448912769448706e-05,2.0
2,18.40037003980251,0.00020391142613775888,4.920849588272416e-06,2.0
2,18.800007999964947,0.00020335534554175814,4.841262076527956e-06,2.0
2,19.200307046325104,0.00020301601230560714,4.760708687684811e-06,2.0
2,19.60000799993466,0.00020436765452436583,4.695621402895696e-06,2.0
1,19.82509037865275,0.0002493645270612481,9.843803040517935e-06,2.0
2,20.000093588692543,0.00020404229879832423,4.628368846261438e-06,2.0
2,20.400215999904425,0.00020373575227991143,4.559770980291495e-06,2.0
3,20.604912271545363,0.0003112248114598553,1.3288509449251618e-05,2.0
2,20.800125542892427,0.0002032519891580977,4.4889500972118195e-06,2.0
2,21.20000799987409,0.0002028221142583382,4.417089695595843e-06,2.0
1,21.46519612098835,0.0002487355876526801,9.240157841083875e-06,2.0
2,21.60068731855327,0.00020270014267039218,4.346611441612208e-06,2.0
2,22.000007999843803,0.00020273206059335435,4.27844848497905e-06,2.0
2,22.400473091622107,0.00020234732389863173,4.210191091979622e-06,2.0
2,22.800007999813516,0.00020242900885698249,4.144442740893008e-06,2.0
1,23.11452799980161,0.0002480894024461527,8.663722329438801e-06,2.0
2,23.200501554010145,0.00020240050527071504,4.080526543972303e-06,2.0
3,23.220127326021494,0.0003101228806385135,1.2065061338136234e-05,2.0
