sourceId,time,responseTime,burstiness
2,0.040007999999999044,0.0005058116643535848,10.0
2,0.08058679058516315,0.0008368198637060365,10.0
2,0.12009470008223483,0.0006346469212048232,10.0
2,0.1600080000000063,0.0004868119168419479,10.0
1,0.1611556670014237,0.0005012018464809524,10.0
2,0.21129500178638802,0.0017660609257386926,10.0
2,0.2400080000000308,0.002182001037809045,10.0
2,0.282393353697344,0.0021305683721419867,10.0
3,0.2965800000000201,0.004000137804210387,10.0
2,0.3281880000000306,0.0027625035254858,10.0
1,0.3361920000000332,0.0028008416469299945,10.0
2,0.37688400000004685,0.004397788911547531,10.0
2,0.4052920000000577,0.005151663220399689,10.0
2,0.4441360344893522,0.0048825560529383374,10.0
3,0.464428034489359,0.007108487659592337,10.0
2,0.4840680344893658,0.004876373922644035,10.0
1,0.4890960344893676,0.004884893788772218,10.0
2,0.5201441342034413,0.004577881367560847,10.0
2,0.5679704221027846,0.004522285813990143,10.0
2,0.6076104221027896,0.00456381356657557,10.0
2,0.6494984221027944,0.005140152100085407,10.0
1,0.6501064221027949,0.005269772114455295,10.0
2,0.680008000000117,0.004974020033944549,10.0
3,0.7056452692349472,0.006926560526506343,10.0
2,0.720008000000157,0.004769201583723994,10.0
2,0.760008000000197,0.004547071149311702,10.0
2,0.8080961540422574,0.004497876495448052,10.0
1,0.8099641540422585,0.004635808660229022,10.0
2,0.8437801540422631,0.004544570854807832,10.0
2,0.88004032531649,0.004410650081937585,10.0
2,0.9200566029193274,0.004245012701465929,10.0
3,0.9591416432012198,0.00601715225937399,10.0
2,0.9690776432012183,0.004116518673451959,10.0
1,0.9729656432012206,0.004252233782548283,10.0
2,1.0002667455586567,0.004053870676056323,10.0
2,1.0427178832744302,0.004076020913608494,10.0
2,1.0817797293210523,0.003963008505940288,10.0
2,1.1201320000005548,0.003836963606671862,10.0
1,1.1370587558542424,0.003914629041265272,10.0
3,1.1742479899065468,0.00567707444669346,10.0
2,1.1771839899065495,0.0037819233646574023,10.0
2,1.2212279899065634,0.004299144116033496,10.0
2,1.2482319899065626,0.0046831524318358625,10.0
2,1.280008000000717,0.004616969278876015,10.0
1,1.307100000000736,0.004753943881852003,10.0
2,1.3242480000007384,0.004653352432207365,10.0
2,1.3629505667448865,0.004599318783775968,10.0
3,1.3957360000008314,0.006367347215765264,10.0
2,1.400093341074488,0.004482965654303103,10.0
2,1.440008000000877,0.004364421667110707,10.0
1,1.462067301344153,0.004483264873683361,10.0
2,1.480008000000917,0.004301230281895077,10.0
2,1.5206720567840062,0.004242253607078772,10.0
2,1.5600789824534553,0.004195525271896736,10.0
2,1.600008000001037,0.0041238539069228764,10.0
1,1.6247560000010615,0.004194114219267935,10.0
2,1.640008000001077,0.004026943328402857,10.0
2,1.6877012502553572,0.003971883949366304,10.0
2,1.7225480000011588,0.003924250588602427,10.0
3,1.722796000001159,0.005872661893975486,10.0
2,1.760008000001197,0.0038821872708614726,10.0
1,1.7963651560300404,0.003948292306045401,10.0
2,1.800008000001237,0.0037966416406206432,10.0
2,1.8429647833326979,0.0037169159241692614,10.0
2,1.880008000001317,0.0036546978765000645,10.0
2,1.934161931409838,0.003725041322051288,10.0
2,1.9629207295307367,0.0037736576304775544,10.0
1,1.9670327295307373,0.00391416118254864,10.0
2,2.000008000001437,0.0037101788331363726,10.0
2,2.040121119300353,0.003688230532886884,10.0
2,2.0800080000010728,0.0036179254374714234,10.0
3,2.1042988194501695,0.005762241986785705,10.0
2,2.1201130756893485,0.0035520830557631907,10.0
1,2.1356516917107933,0.0036738482289508903,10.0
2,2.1600451725047622,0.003488243950095774,10.0
2,2.2001316302002056,0.0034257418424234903,10.0
2,2.2400080000003446,0.0034065924448796175,10.0
2,2.2800080000001626,0.0033705755099392473,10.0
1,2.3004691162296376,0.0034968339982580925,10.0
2,2.3200466774022477,0.0033348956160634212,10.0
2,2.37225732901108,0.003342407707290811,10.0
2,2.401629329010864,0.003425838595690394,10.0
3,2.4182933290108197,0.005652987693913084,10.0
2,2.4486773290106725,0.0035008162746339166,10.0
1,2.473613329010512,0.003690579148015458,10.0
2,2.4800079999992524,0.0035522675739393062,10.0
2,2.5200079999990703,0.0035151018729249845,10.0
2,2.560034303292944,0.0034634178818469296,10.0
2,2.600069143950092,0.003411402980811079,10.0
1,2.628319999998578,0.003514301900725301,10.0
2,2.640007999998524,0.003381702881761775,10.0
2,2.6800811114674707,0.003336000962485632,10.0
2,2.72006399999816,0.0033161256130194924,10.0
3,2.7289397814788705,0.005556509243638104,10.0
2,2.762796464386104,0.003280243709056567,10.0
1,2.8017364643859914,0.003485447902314598,10.0
2,2.8174244643859137,0.0034362710330432663,10.0
2,2.857132464385712,0.0035788698690300404,10.0
3,2.8944644643855164,0.006128405145036892,10.0
2,2.9026044643855093,0.003727986570683552,10.0
2,2.9369364643852975,0.003932022924346271,10.0
1,2.963096464385176,0.00421126477818866,10.0
2,2.976248464385087,0.004131588727909636,10.0
2,3.0050804643848723,0.004226356296710898,10.0
2,3.042849429756097,0.004209624871196469,10.0
2,3.0861583345020875,0.004182751250434958,10.0
3,3.104367291851603,0.006595001759503323,10.0
1,3.1092912918515743,0.004314311469912372,10.0
2,3.1217243725525616,0.004168073983917453,10.0
2,3.16019991699785,0.00414422454112847,10.0
2,3.2017877735779208,0.0041074639412801385,10.0
2,3.244439999995796,0.004066045552515519,10.0
1,3.2747719999956355,0.00416514551668284,10.0
2,3.2800079999956115,0.004032923751073364,10.0
2,3.3267698526589835,0.003992026111527506,10.0
3,3.353120430943767,0.006333769352750709,10.0
2,3.370584430943668,0.004036359650123327,10.0
2,3.403624430943457,0.004138494888926708,10.0
1,3.439631004036499,0.004249702951906678,10.0
2,3.4435550040364773,0.004123175667086281,10.0
2,3.4800079999947013,0.004089912942307128,10.0
2,3.529795999994522,0.004065449351037894,10.0
3,3.5668119999943624,0.006519749288639646,10.0
2,3.570587999994322,0.004157268886419442,10.0
2,3.606679999994114,0.004206663543236675,10.0
1,3.6070679999941078,0.0043353124484257185,10.0
2,3.6419678514949787,0.004181590056664814,10.0
2,3.680007999993791,0.004179084979434652,10.0
2,3.7206727701857827,0.004139608322681184,10.0
2,3.760007999993427,0.004098873353618156,10.0
1,3.770345738497247,0.004214997963908023,10.0
2,3.8009761267334103,0.0040572306898986705,10.0
