sourceId,time,responseTime,epsilon_T,burstiness
2,0.4052920000000577,0.0020854676359229134,,10.0
2,0.8080961540422574,0.0047351232086222635,0.00596172503857354,10.0
2,1.2212279899065634,0.004132768349463117,0.003608575137390869,10.0
2,1.600008000001037,0.004426304331590248,0.0026965599295457133,10.0
1,1.6247560000010615,0.003969070385548433,,10.0
2,2.000008000001437,0.003818239836418824,0.0020888843140282718,10.0
2,2.401629329010864,0.0034652534692504256,0.0017285185658663183,10.0
3,2.7289397814788705,0.0058941160730454165,,10.0
2,2.8174244643859137,0.0034193350783522946,0.0014788676979273978,10.0
2,3.2017877735779208,0.004040896297663789,0.0012929222680483877,10.0
1,3.2747719999956355,0.003841418643164225,0.0002872164203644476,10.0
2,3.606679999994114,0.004090832034425384,0.0011518000408871586,10.0
2,4.011683999992388,0.004077477666734897,0.0010376554667409742,10.0
2,4.401375999994943,0.004111720734585596,0.0009456853624421536,10.0
2,4.800007999997576,0.003923735505225064,0.0008636750036567169,10.0
1,4.929318071109137,0.004154158232683352,0.0004085380588284022,10.0
3,5.148291999999754,0.006301264372331793,0.0009160836733943992,10.0
2,5.200488279535022,0.0038073551510976688,0.0007946791842749951,10.0
2,5.607011871330779,0.003735874484132739,0.0007367509077698812,10.0
2,6.000020470916655,0.0036399758599489655,0.0006887079611481409,10.0
2,6.400020000008058,0.0035625967103592115,0.0006487345021362154,10.0
1,6.607862241364796,0.0037367590883615014,0.00040432377724988647,10.0
2,6.800008000010679,0.003476127414297979,0.000616026310517059,10.0
2,7.200008000013299,0.0034290696638355177,0.0005880340620824717,10.0
2,7.601751613555242,0.0036068943387514768,0.000557674246803452,10.0
3,7.782319090110425,0.00578806887969148,0.0007038703916975444,10.0
2,8.00000800001854,0.003617935279721707,0.0005301273449040155,10.0
1,8.258640728319389,0.0036340230479087604,0.00040845220974460787,10.0
2,8.40911642100653,0.0035814482759327164,0.0005057035899031731,10.0
2,8.80000800002378,0.003886714188387467,0.0004829603901592389,10.0
2,9.202211375768512,0.0038851575814346033,0.00046215707626350884,10.0
2,9.605252000028935,0.003823528072923293,0.0004426257092801035,10.0
1,9.913932000031076,0.003941100153793291,0.0003380881199878845,10.0
2,10.00645081897299,0.0038984196794702858,0.00042522199094611454,10.0
2,10.400008000034262,0.0038274412983677814,0.00040865631068610155,10.0
3,10.40425450014297,0.0060007072440753486,0.0004977607801910798,10.0
2,10.805351585551398,0.003774435172198033,0.0003932297641483079,10.0
2,11.200104329433621,0.0037381930400744315,0.00037896777692326294,10.0
1,11.551441945204834,0.003836273978373053,0.00028707977099846416,10.0
2,11.602034836742604,0.003679000119147182,0.00036595164985323583,10.0
