sourceId,time,responseTime,epsilon_T,burstiness
2,0.4005306493698061,0.0011636177528814187,,10
2,0.800008000000237,0.0013229161036410622,0.0003584212892091983,10
2,1.200016000000637,0.001332236052710871,0.000246235307527433,10
2,1.6057876760700196,0.0014785812924004045,0.00028956136946385906,10
1,1.6634610840357242,0.0014457057727226376,,10
2,2.000008000001437,0.0017394925620284715,0.0004357909907846369,10
2,2.4000079999996164,0.0016233104316808345,0.000390946315577666,10
2,2.8032053084196504,0.0016778057454497164,0.000363161073423356,10
3,2.9165058586702846,0.0030663617962558287,,10
2,3.2000214424570674,0.0018753499192034364,0.00038621253198099857,10
1,3.3152302441075925,0.0017809026932582024,0.0007541930712050224,10
2,3.6040442129796113,0.0018451857398777073,0.000376001986501656,10
2,4.000007999992335,0.00185688077335376,0.0003615297222113867,10
2,4.400157959716621,0.0018652321868448246,0.00034565271313195237,10
2,4.800018898657755,0.0018600469569269161,0.0003284964319879235,10
1,4.932537744066152,0.0018944779997907685,0.0006062049507183667,10
