sourceId,time,responseTime,epsilon_T,burstiness
2,0.4000079999999757,0.00011614107073044312,,1.3
2,0.800008000000237,0.00011067343134269048,1.2302188622443931e-05,1.3
2,1.2003200000006364,0.00010753700160308536,1.1312937824725527e-05,1.3
2,1.6003297027807837,0.00010655517621680163,9.711898914287144e-06,1.3
1,1.6748573766664565,0.00015692000070670188,,1.3
2,2.000008000001437,0.0001086547934832571,7.654667388570392e-06,1.3
2,2.4001219542188266,0.00010724613041173945,6.562096830965053e-06,1.3
3,2.581048478156639,0.0001596637915668029,,1.3
2,2.800261558723173,0.00010688365180140893,5.789467800477357e-06,1.3
2,3.2001119999959755,0.00010787983247209328,5.060489838587408e-06,1.3
1,3.3875510844468724,0.00015381866971800825,6.9779947245577965e-06,1.3
2,3.600007999994155,0.00010765490453058252,4.509406609866947e-06,1.3
2,4.0001833635268325,0.00010786024829658803,4.055580568762598e-06,1.3
2,4.400019801794413,0.0001070999634397903,3.7269715733903638e-06,1.3
2,4.800007999997576,0.00010659774448087142,3.4810987965202475e-06,1.3
1,5.05397676586314,0.00015271465690788952,5.664562338262384e-06,1.3
3,5.1825917718576795,0.00015952772757492773,3.0614398191683625e-07,1.3
2,5.200008000000197,0.00010604479765849034,3.3041839508137705e-06,1.3
2,5.60068453585032,0.00010593855738383614,3.145567775256867e-06,1.3
2,6.000423688476898,0.00010636634083286839,2.9718512454438647e-06,1.3
2,6.400008000008058,0.00010610006021283808,2.8277825877128806e-06,1.3
1,6.708328000010077,0.0001511878384455586,5.458748653710571e-06,1.3
2,6.800190251926504,0.00010531595725975518,2.7381479395471617e-06,1.3
2,7.200024299460865,0.0001050629253790064,2.663132036192422e-06,1.3
2,7.600212000015916,0.00010475541358758566,2.603613827768623e-06,1.3
3,7.807928000017281,0.0001576675714806756,2.8976779202166157e-06,1.3
2,8.000082253924191,0.0001046632628553501,2.5449393218814053e-06,1.3
1,8.398216000021147,0.00014974352499160746,5.504999570442069e-06,1.3
2,8.40000800002116,0.00010495089459826602,2.470412000247754e-06,1.3
2,8.80000800002378,0.00010479096199267765,2.4040348987979164e-06,1.3
2,9.20020521588711,0.00010483071070891373,2.3372740267882413e-06,1.3
2,9.600034194767039,0.0001050026084140844,2.2670410535950447e-06,1.3
2,10.000113856154766,0.00010523404466417107,2.1940434669729177e-06,1.3
1,10.057372000032014,0.00014997300362106032,4.99467886539418e-06,1.3
3,10.393548528930781,0.00015726141767366894,2.7964122792235873e-06,1.3
2,10.4000890688588,0.00010532747123789803,2.123187388208897e-06,1.3
2,10.80006086494293,0.00010530745793562383,2.0568881677969243e-06,1.3
2,11.200089424128127,0.00010587447121711399,1.9863353086882872e-06,1.3
2,11.60025600004212,0.00010564908955494406,1.9229674033774655e-06,1.3
1,11.735397434146448,0.00015076322951606695,4.349342682026714e-06,1.3
2,12.000019234343053,0.00010574704720197013,1.8623788959973255e-06,1.3
2,12.400133045151483,0.00010574312818118045,1.8055057951318357e-06,1.3
2,12.800270334089648,0.00010577895089634527,1.751657286924335e-06,1.3
3,12.988382910772216,0.00015779428699067775,2.2650686722777154e-06,1.3
2,13.200056000052605,0.00010563265617998271,1.7022460822393417e-06,1.3
1,13.403196395638142,0.00015096630200621888,3.826034240702652e-06,1.3
2,13.600320000055161,0.00010585032458375635,1.6537426882759735e-06,1.3
2,14.000075287860694,0.00010588860670518825,1.6076750165317775e-06,1.3
