sourceId,time,responseTime,epsilon_T,burstiness
2,0.4000079999999757,0.014544496505154636,,70.0
2,0.839241970376753,0.01105733536475127,0.007846112565907561,70.0
2,1.2192141419226594,0.011483100117904311,0.004942462020040292,70.0
2,1.6265381419228064,0.01931695766526869,0.008569733471613711,70.0
1,1.6740221419228105,0.015708832500223043,,70.0
2,2.000008000001437,0.022269678929991103,0.009905569469046223,70.0
2,2.4000079999996164,0.020597713942017194,0.008872325507243744,70.0
2,2.800007999997796,0.018293007527386673,0.0075822275433458566,70.0
3,3.011319999997066,0.02879122521546611,,70.0
2,3.2981919999959475,0.01839720522747839,0.006627990478496351,70.0
1,3.3905879999953314,0.019672039688644456,0.008917216173948202,70.0
2,3.6087011336900034,0.02600323084820611,0.007379384675906488,70.0
2,4.000077289538374,0.02547550779920686,0.007408991044203113,70.0
2,4.400007999994956,0.023664460191700012,0.006997477808767962,70.0
2,4.800370200416656,0.023581413574195905,0.006596542474796306,70.0
1,4.964024895764766,0.024068313670665992,0.01086414086709752,70.0
2,5.247351585445503,0.023603226813203947,0.006227485283971034,70.0
3,5.297527585445566,0.040874964222828866,0.02718841276656628,70.0
2,5.600008000002817,0.024837961770834478,0.005982729463659953,70.0
2,6.00004043573665,0.0237463852820674,0.005669019099590458,70.0
2,6.505721636682829,0.022904547180645114,0.0053473340774486035,70.0
1,6.664841636683763,0.023667391224793475,0.00881953581191924,70.0
2,6.81525982058056,0.024337810570791138,0.005118903768854979,70.0
2,7.2030184568562845,0.024119005075294894,0.004895682923155691,70.0
2,7.639270268663014,0.0237922556585245,0.004677402807757249,70.0
3,7.85268782812652,0.04022732007951694,0.017659926789436276,70.0
2,8.00000800001854,0.023786979269305966,0.004476589916500641,70.0
1,8.278343931880817,0.023573072720409705,0.007279657716431913,70.0
2,8.445576726925509,0.023172300591000415,0.004277135098810041,70.0
2,8.803126281236507,0.02349109080843003,0.004100881498175005,70.0
2,9.200344000026401,0.02315804986215668,0.003932320495337381,70.0
2,9.650320000028156,0.023204961663359218,0.0037776872385077635,70.0
1,9.963262667101326,0.023213229956472993,0.006107955159335806,70.0
2,10.00813866710054,0.023503886191478224,0.0036392919560617,70.0
3,10.056103049306598,0.03762773194503291,0.012537681001401492,70.0
2,10.400239270929495,0.02333865058502717,0.003508090353440974,70.0
2,10.818251613452192,0.022577925858595305,0.003378433368225667,70.0
2,11.212108451861223,0.022016663254554862,0.003255748399740504,70.0
1,11.58239437804073,0.022400401938752652,0.005184626653391368,70.0
2,11.600008000042124,0.022196162385084907,0.003142090752882475,70.0
2,12.000088858511146,0.02212494770293662,0.0030359171026065764,70.0
2,12.4668301246758,0.022123309110903572,0.002936681922376545,70.0
3,12.81451760565267,0.03600628251685069,0.0097434514381206,70.0
2,12.839049605652793,0.02227697953141838,0.0028441256886495665,70.0
2,13.207627071434839,0.022291022489775814,0.002757268006862741,70.0
1,13.23778624150951,0.022057946638137878,0.004493195448745911,70.0
2,13.600120000055224,0.021742044558329798,0.0026749863119586354,70.0
2,14.01734221960974,0.021161567095391097,0.0025989584575369,70.0
2,14.400008000060467,0.02066642014155417,0.0025299472178429206,70.0
2,14.880576563274557,0.02034060639919751,0.002467027914739298,70.0
1,14.945756563273706,0.020819881692697224,0.00399251711943267,70.0
2,15.209477711876623,0.021075168173758214,0.0024026062895622564,70.0
2,15.602496719550162,0.021006604821173093,0.002341736710163775,70.0
3,15.962631296332397,0.03508174158070585,0.008048166791912637,70.0
2,16.15389129633522,0.020953961928513218,0.0022840908998211455,70.0
2,16.598411296346537,0.022719033360518493,0.0022304586321594496,70.0
1,16.7064752963501,0.022013661828613973,0.0035740439994726386,70.0
2,16.939027296357345,0.026258155755513324,0.0022301038963331607,70.0
2,17.20000800002552,0.028275000462563697,0.002279425681685869,70.0
2,17.600008000010376,0.027834669135784907,0.002305894957182905,70.0
2,18.000097719550933,0.027487748044027798,0.0023170800041699942,70.0
1,18.193031999987934,0.027798749972196012,0.004078765615109441,70.0
2,18.40011115945414,0.027095407236067025,0.002315388360346708,70.0
2,18.800047999964967,0.02653287970224205,0.0023007849823263216,70.0
2,19.200017342154695,0.02597557507735861,0.0022766710627400663,70.0
3,19.408258810580094,0.041623520170852635,0.00757577414882446,70.0
2,19.659550810586637,0.025650500667797588,0.0022483164370645536,70.0
1,19.86372799992468,0.026185227731523493,0.004002111344434034,70.0
2,20.000007999919518,0.02574700570097262,0.002221338729110154,70.0
2,20.400110776833284,0.025268538871957746,0.0021897005826551188,70.0
2,20.844029848830118,0.025056634701954544,0.0021569413194380493,70.0
2,21.235899999877972,0.02538199069766588,0.002127770120642566,70.0
1,21.54839435758649,0.02537075123514525,0.003804447188761982,70.0
2,21.600139708923855,0.02515129308484873,0.002097298845595717,70.0
2,22.000022871055258,0.02476607950367912,0.0020649155491909914,70.0
2,22.410866646785106,0.024484557471499736,0.0020318920673675013,70.0
3,22.597311824061137,0.04393598023765828,0.007583053936800271,70.0
2,22.803791824068366,0.024625152434078472,0.0020006141697256133,70.0
2,23.246551999809604,0.024644495138133278,0.001970356511346937,70.0
1,23.248631999809657,0.024782760042188226,0.003578771221927667,70.0
2,23.636326015688056,0.02474281429744194,0.0019414857633353025,70.0
2,24.022891764273425,0.024566771799044273,0.0019125507504662799,70.0
2,24.400007999752944,0.02446108610705471,0.0018839868925808678,70.0
2,24.80268623052529,0.024422529558318574,0.001856096351959916,70.0
1,24.858904921639464,0.024679110834667006,0.0033716895551380616,70.0
3,25.10256216027098,0.04290789525824572,0.007120009132098046,70.0
