sourceId,time,responseTime,burstiness
2,0.040007999999999044,7.29679438411072e-05,1
2,0.0800701272583868,9.071344750081845e-05,1
2,0.12021905489035523,0.00010564524420446116,1
2,0.16008799999999915,0.0001002075899311638,1
1,0.16375035917034517,0.0001425151485820498,1
2,0.20011600000001856,9.679307390620805e-05,1
2,0.24011844981598932,9.186092705606449e-05,1
3,0.2667466666666669,0.000141138829434153,1
2,0.2802566964724075,9.390702461140518e-05,1
2,0.3200880000000055,9.531876156270099e-05,1
1,0.33373866666667407,0.0001392222716102172,1
2,0.36001599999999123,9.412356157713188e-05,1
2,0.4001110800801324,9.567140169084256e-05,1
2,0.4400079999999602,9.42837527332076e-05,1
2,0.4800079999999447,9.262820997416201e-05,1
1,0.5025037173586211,0.00013650517804243866,1
2,0.520019691183818,9.399290618208867e-05,1
3,0.5334133333333527,0.00014115934903103226,1
2,0.56007333333335,9.351283180536323e-05,1
2,0.6001261421005172,9.574632108853095e-05,1
2,0.6400880000000077,9.431726585984549e-05,1
1,0.6740786666666707,0.00013799948564780456,1
2,0.6802230942399125,9.40131920938137e-05,1
2,0.7201735157700336,9.411388336850692e-05,1
2,0.7600879999999944,9.277489366130216e-05,1
3,0.80007999999999,0.00013963465480332536,1
2,0.80008799999999,9.321932140047709e-05,1
1,0.8335813333333197,0.00013635869306499572,1
2,0.8401165425110453,9.367059494068308e-05,1
2,0.8800879999999812,9.311192950534407e-05,1
2,0.9202240000003562,9.320426132864135e-05,1
2,0.9601247949635849,9.378256321852644e-05,1
1,0.996963735887666,0.00013837453561246085,1
2,1.0000879999999681,9.548908174540742e-05,1
2,1.040155199013509,9.449095495820575e-05,1
3,1.0668455011585827,0.0001397020612714732,1
2,1.0801906666666257,9.44504936125871e-05,1
2,1.1201961622554637,9.419972126030941e-05,1
1,1.1573293333332841,0.00013666574160052508,1
2,1.1601562475602394,9.39364041709659e-05,1
2,1.200087999999946,9.426398167316272e-05,1
2,1.240152179544231,9.42046835458204e-05,1
2,1.2800879999999373,9.375934223154678e-05,1
2,1.3204919999999327,9.46545398039307e-05,1
1,1.321359999999933,0.0001376483904676167,1
3,1.333628535256866,0.00014008428395159377,1
2,1.3600879999999285,9.676713226841275e-05,1
2,1.400087999999924,9.681916923497591e-05,1
2,1.4401439999999195,9.636838603762081e-05,1
2,1.4800879999999152,9.651077323439053e-05,1
1,1.485368000000922,0.00013926726930593106,1
2,1.5200879999999108,9.683516778897449e-05,1
2,1.5601619910198221,9.645002226325057e-05,1
3,1.6001826666665684,0.00014115235199868128,1
2,1.6001906666665684,9.693320811136057e-05,1
2,1.6403952144134135,9.731137087684377e-05,1
1,1.6406592144134133,0.0001403358665477388,1
2,1.6802527687066997,9.788537616334986e-05,1
2,1.7200879999998888,9.76438850817366e-05,1
2,1.7600879999998844,9.758129438056002e-05,1
1,1.7998589115423307,0.0001413894487232196,1
2,1.8003309115423305,9.781238033265295e-05,1
2,1.8400879999998756,9.717900624274485e-05,1
3,1.8667466666665393,0.00014094708988029886,1
